brand_name,car_name,car_source_city_name,official_price,sh_price,transfer_cnt,car_year,car_mileage
奥迪,TFSI 技术型,西安,41.88万,13.90万,0,2017年,11.90万公里
奔驰,GLB 200 动感型,武汉,31.19万,20.60万,0,2023年,0.45万公里
深蓝汽车,515纯电版,乌鲁木齐,18.99万,12.58万,0,2023年,3.54万公里
长安,1.5T 自动尊贵型,菏泽,13.19万,8.18万,0,2022年,1.54万公里
大众,1.5L 自动 尚智联版,大连,12.59万,7.28万,0,2021年,1.81万公里
大众,1.6L 自动舒适百万辆纪念版,九江,14.49万,5.38万,1,2017年,3.80万公里
别克,28T 四驱精英型,太原,26.99万,5.60万,0,2015年,11万公里
宝马,xDrive35i 领先型,南京,91.80万,22.88万,0,2015年,7.60万公里
别克,2.0L 领先时尚型,济南,17.89万,2.98万,1,2014年,10万公里
吉利汽车,1.4T CVT锋享型,石家庄,9.39万,3.50万,1,2017年,5万公里
丰田,1.5L 手动智臻版,青岛,7.98万,1.99万,0,2014年,6万公里
大众,3.0L 专享版,沈阳,88.68万,25.80万,0,2017年,9.80万公里
别克,18T 自动精英型,郑州,13.69万,3.98万,0,2018年,13万公里
吉利汽车,1.4T CVT雅 国VI,兰州,9.58万,3.98万,0,2020年,4.80万公里
奔驰,E 260 时尚型运动版,金华,44.80万,29.80万,1,2022年,3.50万公里
特斯拉,标准续航后驱升级版,深圳,29.18万,13.38万,0,2020年,2.91万公里
红旗,30TD 型动版,苏州,14.68万,4.90万,0,2019年,5.50万公里
奥迪,Sportback 35 TFSI 时尚型 国VI,西安,21.37万,8.90万,0,2020年,4万公里
宝马,320i 设计套装型,上海,48.30万,10.20万,0,2015年,10万公里
本田,2.0L EX,东莞,19.98万,2.58万,4,2009年,15万公里
宝马,sDrive18Li 时尚型,深圳,28.38万,8.28万,1,2018年,8万公里
奔驰,GLA 200 动感型,合肥,26.98万,6.78万,0,2016年,9万公里
沃尔沃,T5 四驱智雅豪华版,上海,47.09万,17.69万,0,2020年,6.39万公里
起亚,三厢 1.6L AT Premium纪念版,江门,9.99万,1.68万,1,2012年,13万公里
奔驰,E 200 轿跑版,佛山,53.00万,13.38万,0,2016年,6万公里
奥迪,40 TFSI 豪华动感型,沈阳,40.98万,23.88万,2,2019年,4.90万公里
凯迪拉克,28T 四驱技术型,苏州,37.99万,9.58万,0,2016年,8万公里
哈弗,1.5T 两驱i潮,临沂,13.78万,6.88万,0,2020年,5.85万公里
哈弗,红标 2.0T 自动两驱尊贵型,长沙,14.98万,3.78万,0,2017年,8万公里
东南,1.5T 自动豪华型,北京,12.99万,2.75万,1,2016年,8.75万公里
宝马,320Li M运动曜夜版,昆明,36.68万,12.28万,0,2018年,9.80万公里
宝马,530i 领先型 旅行版,北京,66.66万,16.80万,1,2014年,12.20万公里
哈弗,蓝标 1.5T 自动两驱尊贵型,沧州,11.88万,3.98万,0,2016年,4.74万公里
奥迪,Sportback 35 TFSI 时尚运动型,潍坊,22.33万,12.98万,0,2021年,4.82万公里
吉利汽车,1.8TD DCT智联PRO,郑州,11.68万,7.29万,0,2021年,1.57万公里
别克,改款 典范 1.5L 自动精英型,南昌,12.59万,5.26万,1,2021年,6.13万公里
宝马,sDrive25Li 领先型,石家庄,30.98万,14.30万,0,2020年,2.90万公里
奔腾,230 TID 自动舒适型 国V,苏州,9.98万,3.35万,0,2019年,5.90万公里
丰田,240G 豪华版,广州,22.98万,2.98万,0,2008年,20.13万公里
奔驰,GLE 400 4MATIC,深圳,93.20万,23.80万,1,2015年,10万公里
大众,1.4T 自动舒适版5座,上海,17.18万,4.38万,0,2016年,8.20万公里
本田,1.5L 自动豪华版,佛山,11.42万,1.95万,1,2008年,14万公里
大众,1.4TSI 自动舒适型,广州,14.98万,3.19万,0,2012年,9万公里
奔驰,CLS 300 CGI,成都,76.80万,13.30万,1,2013年,8.02万公里
大众,330TSI 豪华版 国VI,温州,23.79万,9.98万,0,2019年,7.80万公里
宝马,523Li 豪华型,连云港,48.96万,6.38万,0,2011年,14.60万公里
奔驰,E 300 L  时尚型 轿车,合肥,49.98万,43.60万,0,2024年,0.50万公里
日产,经典 1.6XE+ CVT领先版,东莞,11.28万,3.80万,1,2018年,8.90万公里
宝马,320Li 时尚型,西安,35.88万,6.20万,0,2015年,13.70万公里
奔驰,AMG GT 50 四门跑车,杭州,98.48万,69.80万,0,2022年,1.90万公里
本田,180Turbo CVT舒适版 国VI,东莞,10.98万,5.50万,0,2021年,4.40万公里
广汽传祺,320T 两驱豪华智联版 7座,东莞,18.28万,7.68万,0,2018年,8万公里
宝马,320Li 豪华设计套装,北京,40.28万,8.60万,0,2014年,13万公里
马自达,两厢炫动 1.5L 自动超值版,汕头,9.28万,1.98万,1,2013年,8万公里
宝马,525Li 领先型,无锡,45.96万,7.88万,0,2013年,13.10万公里
标致,350THP 舒适版,佛山,18.57万,5.48万,0,2018年,9.30万公里
福特,EcoBoost 245 两驱豪锐型 7座 国V,青岛,26.98万,11.30万,0,2018年,8万公里
红旗,2.0T 智联旗享版,昆明,19.98万,8.38万,0,2021年,4.70万公里
福特,两厢 EcoBoost 180 自动精英型,郑州,14.98万,4.98万,0,2017年,7.36万公里
凯迪拉克,28T 四驱铂金版,银川,35.27万,13.16万,1,2019年,6.09万公里
奥迪,35 TFSI 自动技术型,上海,37.28万,7.69万,0,2015年,9.60万公里
三菱,2.0L 两驱畅享版 5座 国VI,唐山,17.28万,7.88万,0,2020年,5.24万公里
蔚来,100kWh 首发版,北京,53.60万,28.80万,0,2022年,3.10万公里
荣威,300TGI 自动4G互联豪华版,威海,13.88万,6.32万,0,2020年,5.76万公里
三菱,2.0L 两驱畅享版 5座 国VI,东莞,17.28万,7.88万,1,2019年,6万公里
丰田,2.0L CVT尊贵版,揭阳,16.98万,9.88万,0,2022年,0.97万公里
奔驰,GLE 320 4MATIC 动感型,深圳,77.80万,22.80万,0,2016年,10万公里
奔驰,改款 C 180 L 动感型运动版,沈阳,31.28万,13.16万,0,2017年,4.71万公里
Jeep,2.4L 专业版,石家庄,24.98万,6.38万,1,2016年,10万公里
宝马,sDrive18Li 尊享型,沈阳,29.68万,9.98万,0,2019年,8.13万公里
英菲尼迪,2.0T 菁英运动版,深圳,34.98万,8.98万,0,2017年,10.50万公里
捷豹,2.0T 200PS S进取优雅版,重庆,31.98万,14.84万,0,2021年,2.70万公里
沃尔沃,改款 T6 四驱智逸豪华版 7座,昆明,69.09万,34.80万,0,2020年,2.70万公里
雪佛兰,320 自动欣享版,济宁,8.89万,3.38万,1,2018年,6.40万公里
大众,1.6L 自动舒适型,常州,14.49万,4.98万,0,2016年,6.20万公里
日产,改款 2.0L XL舒适版,临沂,18.68万,6.38万,2,2017年,7.38万公里
奥迪,40 TFSI 时尚型,漳州,30.73万,15.58万,1,2021年,2.10万公里
本田,180Turbo CVT豪华版 ,佛山,11.98万,6.58万,0,2022年,2.84万公里
大众,1.4L 自动舒适版,商丘,9.89万,4.16万,0,2015年,3.89万公里
奔驰,C 200 L 运动型,西安,35.38万,13.38万,0,2016年,5.20万公里
日产,经典 1.6XE 手动舒适版,北京,9.98万,3.36万,0,2016年,10.03万公里
大众,2.0TSI 自动四驱菁英版,北京,28.68万,3.75万,1,2012年,12.20万公里
宝马,sDrive18Li 时尚型,石家庄,27.68万,9.30万,1,2018年,7.70万公里
凯迪拉克,28T 豪华型,长沙,34.97万,14.68万,0,2020年,6万公里
日产,1.6XV CVT智享版,重庆,13.98万,3.60万,1,2017年,8.20万公里
大众,330TSI 魅颜版 国VI,昆明,26.28万,12.15万,0,2019年,3.30万公里
本田,1.8L 手动舒适版,广州,14.18万,1.88万,3,2009年,18.20万公里
奥迪,35 TFSI 自动舒适型,北京,33.29万,7.20万,0,2015年,14.80万公里
哈弗,2.0T 汽油两驱悦享型,长沙,18.38万,5.46万,1,2018年,8万公里
宝马,320Li 时尚型,长沙,35.46万,6.18万,0,2014年,11万公里
理想汽车,增程6座版,杭州,34.98万,19.13万,2,2022年,5.25万公里
起亚,2.0L 自动DLX,成都,18.88万,3.30万,1,2012年,10.50万公里
奔驰,改款 E 200 L,佛山,43.58万,22.00万,0,2018年,8.80万公里
凯迪拉克,25T 豪华型,广州,38.99万,11.60万,0,2018年,8万公里
雪佛兰,1.5T 自动舒适版,苏州,16.49万,3.58万,0,2016年,9.70万公里
大众,330TSI DSG 领先型 国VI,深圳,21.51万,10.84万,2,2019年,5.45万公里
奥迪,45 TFSI S-line 筑梦型流晶套装,合肥,41.87万,34.90万,0,2024年,0.43万公里
大众,1.6L 自动时尚型,九江,14.08万,4.80万,0,2017年,6.40万公里
捷豹,2.0T P250 两驱尊享豪华版,呼和浩特,45.68万,24.88万,0,2023年,1.44万公里
吉利汽车,2.0T 豪华型,太原,12.37万,8.30万,0,2022年,2.51万公里
宝骏,1.8L 自动豪华型 国V,大连,9.88万,4.16万,0,2018年,1.63万公里
现代,1.6T 双离合两驱智能型,青岛,17.99万,5.38万,0,2016年,7.40万公里
本田,1.5L CVT先锋版,惠州,13.88万,7.56万,0,2020年,2万公里
奔驰,S 350 L 豪华型,成都,139.80万,12.88万,2,2008年,16万公里
启辰,1.6L 手动时尚版,襄阳,6.98万,2.38万,0,2015年,5.43万公里
凯迪拉克,28T 豪华型,深圳,34.97万,17.63万,1,2020年,5.05万公里
本田,240TURBO 两驱豪华版,深圳,25.38万,12.78万,1,2018年,8万公里
奥迪,Sportback 35 TFSI 进取型 国VI,衡阳,18.92万,7.98万,2,2020年,2.43万公里
宝马,120i 领先型M运动套装,惠州,24.38万,9.38万,1,2019年,3万公里
奥迪,40 TFSI 时尚型,杭州,33.98万,8.80万,1,2017年,14.60万公里
宝马,320i M运动套装,海口,31.68万,10.87万,0,2018年,10.79万公里
福特,EcoBoost 245 豪华型,温州,26.98万,6.98万,0,2017年,8.60万公里
别克,GS 28T 尊贵型,武汉,24.98万,10.58万,0,2021年,4万公里
奔驰,E 260 L 运动型,青岛,44.30万,7.90万,1,2013年,10.10万公里
大众,1.8TSI 自动两驱豪华型,温州,25.98万,4.58万,0,2013年,11.20万公里
别克,2.0L 领先时尚型,温州,17.89万,3.18万,1,2014年,9.80万公里
哈弗,运动版 1.5T 自动两驱豪华型,常州,13.68万,2.98万,0,2015年,9.11万公里
雷克萨斯,改款 450h 四驱典雅版,佛山,65.70万,38.80万,0,2021年,4.80万公里
宝马,125i M运动曜夜版,上海,24.99万,12.68万,1,2022年,2.10万公里
大众,1st Edition ID.初见版,上海,23.59万,11.02万,0,2021年,2.99万公里
大众,280TSI DSG舒适版 国VI,昆明,18.09万,9.18万,1,2020年,5.18万公里
奥迪,A8L 50 TFSI quattro 豪华型典藏版,西安,99.88万,58.80万,0,2022年,2万公里
玛莎拉蒂,3.0T 350Hp 标准版 国V,苏州,88.08万,44.58万,0,2020年,4.90万公里
凯迪拉克,28T 两驱领先型,广州,28.97万,14.68万,1,2021年,3.98万公里
宝马,125i 领先型M运动套装,南宁,24.38万,11.36万,3,2020年,6.26万公里
大众,2.0TSI 至尊型,绍兴,30.38万,7.88万,0,2016年,11.40万公里
凯迪拉克,28T 两驱领先型,青岛,28.97万,12.30万,1,2019年,6万公里
奥迪,Sportback 35 TFSI 领英型,南京,20.92万,6.28万,1,2016年,3.60万公里
宝骏,1.8L iAMT精英型,长沙,8.18万,2.46万,0,2017年,6万公里
大众,3.0TSI 标配型,西安,72.00万,15.70万,1,2016年,13万公里
长安,1.5T 智慧领航型,长沙,13.19万,8.88万,0,2022年,3.34万公里
奥迪,改款 40 TFSI 荣享时尚型,长沙,41.58万,17.66万,0,2020年,7.70万公里
斯柯达,1.6L 自动逸致版,厦门,13.69万,3.58万,0,2015年,11.50万公里
斯柯达,1.6L 自动晶享版,金华,11.39万,1.58万,0,2010年,8万公里
宝马,改款 320Li M运动套装,重庆,31.89万,18.88万,0,2021年,4.70万公里
红旗,1.8T 自动智联旗韵版,苏州,16.28万,6.28万,0,2020年,4.80万公里
雪佛兰,Redline 550T 自动锐动版,武汉,19.59万,8.38万,0,2022年,4万公里
雷克萨斯,430,深圳,92.40万,12.80万,0,2006年,31万公里
名爵,1.5T 自动Trophy智驾旗舰版,金华,13.98万,5.98万,0,2020年,3.60万公里
现代,1.6T 自动旗舰型TOP 国V,乌鲁木齐,16.98万,7.98万,0,2018年,5.18万公里
哈弗,第二代 2.0GDIT 自动冠军版,沈阳,12.90万,6.58万,1,2020年,4.13万公里
大众,280TSI DSG舒适版,金华,18.39万,6.35万,0,2017年,9万公里
长安,2.0T 两驱智远版,大连,16.98万,5.88万,2,2017年,7.57万公里
林肯,2.0T 两驱尊享版,南昌,25.98万,15.38万,0,2021年,3.10万公里
本田,2.4L 尊贵版,汕头,24.98万,3.50万,0,2011年,14.60万公里
大众,3.0TSI 拓野型,济南,71.88万,18.90万,0,2017年,9万公里
大众,改款 1.6L 自动舒适型,郑州,15.08万,3.98万,0,2014年,7.81万公里
沃尔沃,T5 智逸豪华版,郑州,40.29万,18.88万,0,2020年,7.06万公里
大众,280TSI DSG舒适智联版,石家庄,16.29万,9.66万,1,2021年,3.48万公里
哈弗,国潮版 1.5GDIT 自动冠军版,烟台,11.39万,6.76万,0,2022年,3.69万公里
丰田,1.2T CVT GL,东莞,11.98万,4.18万,0,2019年,8.96万公里
大众,1.4T 自动30周年纪念版,北京,19.58万,5.20万,2,2015年,6.10万公里
本田,180Turbo CVT豪华版 国V,厦门,11.98万,4.18万,0,2019年,6.10万公里
奔驰,A 180 L 运动轿车,昆明,22.98万,9.90万,0,2019年,7万公里
雷克萨斯,350 典雅版,东莞,54.50万,7.68万,0,2011年,14万公里
路虎,249PS R-DYNAMIC S 首发运动定制版,上海,39.08万,16.80万,0,2019年,3.10万公里
雷克萨斯,250 豪华版,深圳,44.90万,8.18万,1,2012年,11万公里
保时捷,Carrera 3.0T,上海,129.80万,114.80万,0,2023年,0.60万公里
众泰,1.5T CVT掌柜型 国IV,惠州,8.79万,1.98万,2,2017年,7.20万公里
马自达,2.0L 自动超豪华型,金华,19.98万,1.98万,0,2010年,13万公里
奔驰,E 200 L 运动型,佛山,43.68万,18.80万,0,2017年,8.70万公里
日产,2.0L CVT舒适MAX版 2WD,佛山,20.28万,5.38万,0,2015年,9万公里
奔驰,GLA 200 动感型,厦门,26.98万,8.30万,1,2016年,10万公里
马自达,2.5L 蓝天运动版 国V,青岛,19.98万,8.58万,0,2018年,5.70万公里
比亚迪,DM-i 110KM 两驱旗舰型,中山,16.78万,9.98万,0,2023年,4.49万公里
奇瑞,鲲鹏版 390TGDI 自动展翅版,南昌,13.19万,8.38万,0,2022年,1.42万公里
铃木,1.3L 手动炫彩版,昆明,6.98万,0.98万,1,2008年,14万公里
奔驰,GLC 260 L 4MATIC 豪华型,武汉,42.98万,27.38万,1,2020年,2.70万公里
本田,2.0L EX,长沙,20.28万,2.88万,1,2010年,15万公里
吉利汽车,1.5L CVT尊贵型,沈阳,6.89万,4.38万,1,2021年,2.10万公里
大众,280TSI DSG星空满逸版,金华,13.79万,8.78万,0,2023年,1.40万公里
日产,2.0L XL-Upper 智尚版,东莞,19.64万,6.88万,0,2018年,8.20万公里
凯迪拉克,28T 领先超级巡航型,西安,46.97万,20.30万,1,2020年,5.10万公里
东风风神,230T 自动炫目版,温州,8.49万,3.68万,0,2020年,5.80万公里
奥迪,TFSI 运动型,苏州,46.12万,12.41万,1,2016年,10万公里
吉利汽车,缤瑞COOL 1.5T DCT风驰版,苏州,9.48万,4.88万,0,2022年,2.90万公里
奥迪,30 TFSI 时尚型,莆田,25.92万,6.98万,0,2017年,7.20万公里
大众,1.6 自动豪华版,上海,15.58万,2.88万,0,2012年,13.60万公里
玛莎拉蒂,3.0T 标准版,宁波,89.80万,20.36万,1,2016年,9.10万公里
福特,EcoBoost 200 时尚型,成都,20.58万,7.20万,0,2018年,6.10万公里
奔驰,改款 GLC 300 L 4MATIC 动感型臻藏版,沈阳,45.19万,32.68万,0,2022年,1.30万公里
奔驰,改款 E 300 L 时尚型 轿车,武汉,47.99万,32.60万,1,2021年,6.58万公里
保时捷,Macan 2.0T,武汉,55.80万,14.98万,0,2015年,4万公里
奔驰,GLE 300 d 4MATIC,深圳,76.80万,26.98万,0,2016年,11万公里
奥迪,35TFSI 上市专享版 国V,临沂,21.88万,9.50万,0,2019年,5.38万公里
丰田,240G 豪华版,南宁,22.98万,2.38万,0,2008年,21万公里
奥迪,35 TFSI 典藏版 quattro进享型,漳州,30.39万,6.88万,1,2016年,10.20万公里
奔腾,230 TID 自动舒适型 国V,苏州,9.98万,3.50万,0,2019年,6.20万公里
宝马,xDrive28i 豪华套装,杭州,42.58万,21.98万,1,2020年,5.06万公里
奔驰,A 180 L 运动轿车,武汉,22.98万,11.88万,0,2020年,3.57万公里
奔驰,B 200 动感型,重庆,23.88万,8.38万,0,2019年,5万公里
奔驰,A 200 L 运动轿车动感版,合肥,24.98万,12.90万,0,2021年,7.20万公里
现代,1.6L 自动智能型,嘉兴,11.58万,3.58万,1,2016年,4.90万公里
奥迪,30 FSI 豪华型,哈尔滨,50.66万,13.60万,2,2015年,16.90万公里
丰田,2.0T 两驱精英版 5座,广州,23.98万,10.38万,3,2016年,12万公里
奥迪,40 TFSI 豪华型,深圳,44.45万,22.98万,0,2022年,5.20万公里
别克,552T 智享型,合肥,19.68万,12.58万,0,2023年,1.01万公里
沃尔沃,T5 四驱智远运动版,佛山,42.99万,15.10万,0,2018年,13万公里
丰田,2.5L Royal 真皮版,东莞,33.98万,13.28万,1,2015年,13.90万公里
沃尔沃,B4 智远豪华版,重庆,33.98万,17.50万,1,2022年,0.86万公里
吉利汽车,1.5L 自动尊贵型,温州,7.29万,2.58万,0,2017年,6万公里
长安,PLUS 1.6L GDI 手动精英型,苏州,7.29万,3.18万,0,2021年,3.60万公里
丰田,特享版 2.4L 自动四驱尊崇,沈阳,24.38万,4.60万,2,2013年,17万公里
奥迪,40 TFSI 豪华动感型,石家庄,42.79万,29.30万,0,2022年,3万公里
smart,1.0L 52千瓦灵动版,无锡,12.58万,4.98万,0,2017年,4.10万公里
奔驰,E 200 L,东莞,42.90万,9.88万,1,2015年,12万公里
现代,1.6T 双离合两驱15周年特别版,酒泉,17.99万,6.38万,2,2018年,7.70万公里
丰田,1.3L 手动灵动版,佛山,6.98万,1.60万,0,2014年,13.20万公里
捷豹,2.0T P250 两驱精英运动版,福州,42.98万,24.08万,1,2022年,1.44万公里
宝骏,1.5T CVT 24小时在线尊贵型 5座,周口,11.88万,5.18万,1,2021年,5.70万公里
马自达,2.0L 自动时尚型,苏州,14.78万,3.38万,0,2014年,7.20万公里
奥迪,Limousine 35 TFSI 时尚型 国VI,石家庄,21.97万,9.58万,1,2020年,4.40万公里
哈弗,第二代 1.5GDIT 自动冠军版,北京,12.10万,6.28万,0,2020年,4.11万公里
奥迪,35 TFSI 自动技术型,南宁,37.28万,8.58万,1,2015年,12.38万公里
沃尔沃,T5 四驱智远运动版,北京,42.99万,16.93万,1,2018年,7.96万公里
丰田,5.7 白金版,青岛,110.00万,20.80万,10,2011年,20万公里
比亚迪,1.5TI 自动智联锋动型,徐州,10.48万,4.58万,0,2019年,3.80万公里
奥迪,30周年年型 40 TFSI 进取型,温州,30.70万,10.88万,0,2017年,9.50万公里
丰田,2.5L 自动四驱精英i版,东莞,23.88万,10.38万,1,2018年,9万公里
奔驰,GLC 260 L 4MATIC 动感型,临沂,41.98万,21.78万,1,2018年,7.25万公里
吉利汽车,优雅版 1.8L 自动领尚型,汕头,9.28万,2.90万,0,2017年,9.60万公里
马自达,2.0L 自动时尚型,哈尔滨,14.78万,3.38万,1,2013年,9万公里
大众,改款 1.8TSI 领先型,北京,21.98万,4.15万,1,2013年,9.68万公里
奥迪,35 TFSI 自动标准型,金华,30.98万,5.88万,1,2013年,12万公里
保时捷,Panamera 4 3.0T,昆明,124.50万,28.80万,0,2015年,12.60万公里
宝马,118i M运动套装,东莞,22.38万,7.99万,0,2019年,6.50万公里
奔驰,C 200 L 运动版,长沙,35.08万,12.50万,0,2018年,9万公里
奔驰,E 300 L 豪华型 轿车,东莞,49.89万,38.40万,0,2022年,4.68万公里
本田,1.5L CVT潮享版,绍兴,8.68万,5.59万,0,2020年,1.17万公里
奥迪,35 TFSI 自动标准型,北京,31.28万,8.59万,1,2015年,13万公里
日产,1.6L XL CVT悦享版,汕头,12.99万,6.78万,0,2019年,7万公里
广汽传祺,270T 自动智联科技版,沈阳,13.18万,6.88万,2,2021年,5.24万公里
奥迪,A3L Limousine 35 TFSI 进取运动型,无锡,20.96万,11.80万,0,2022年,3.60万公里
奥迪,35 TFSI 进取动感型,西安,22.88万,10.98万,0,2023年,0.20万公里
大众,1.5L 手动风尚版,乌鲁木齐,8.79万,4.58万,0,2021年,5.86万公里
本田,370TURBO 两驱尊雅版,合肥,27.98万,20.39万,0,2023年,2.66万公里
日产,1.6L XL CVT智享版,上海,13.39万,7.54万,0,2019年,3.27万公里
宝马,523Li 领先型,北京,44.96万,8.58万,0,2011年,7.30万公里
现代,280TGDi 双离合两驱智联版 国VI,郑州,17.99万,9.36万,0,2020年,7.73万公里
日产,2.0XL CVT豪华版,青岛,15.48万,2.30万,0,2011年,11.40万公里
宝马,320Li M 运动套装,昆明,33.98万,14.90万,0,2019年,5.50万公里
日产,超混电驱 全电驱Pro,深圳,13.89万,12.38万,0,2023年,0.05万公里
本田,2.0L 两驱经典版,武汉,20.78万,5.68万,2,2013年,8.80万公里
玛莎拉蒂,3.0T Levante,重庆,98.58万,34.98万,1,2018年,7.90万公里
哈弗,国潮版 1.5T 自动都市版,长沙,9.89万,5.98万,1,2021年,3.07万公里
宝马,320Li M运动套装,武汉,31.89万,16.58万,0,2020年,6.90万公里
现代,240TGDi 舒适版 国V,苏州,11.98万,4.80万,0,2018年,4.20万公里
本田,1.5L 手动豪华版,广州,10.42万,1.58万,4,2008年,16万公里
福特,2.0L GTDi240豪华运动型,东莞,24.28万,5.68万,0,2014年,10.60万公里
马自达,三厢 1.6L 自动舒适型,深圳,12.28万,3.38万,0,2014年,6.70万公里
凯迪拉克,周年庆版 25T 豪华型,昆明,38.99万,10.78万,0,2017年,6.80万公里
大众,1.4T 自动智臻版5座,济南,19.38万,3.75万,0,2013年,7.90万公里
大众,3.0TSI 高配型,北京,83.80万,19.80万,0,2018年,12万公里
奔驰,E 260 L 轿车,郑州,44.01万,35.80万,0,2023年,1.60万公里
起亚,2.0L 自动两驱版NAVI,石家庄,20.98万,3.18万,2,2013年,12.20万公里
